airtable_id,project_code,artist,title,title_status,release,unit_price,currency,price_status,price_bucket,max_revenue,edition_size,unit_status,units_target,max_order_qty,edition_type,launch_type,business_unit,product_type,made_to_order,tl_length,project_status,product_variants,campaign_type,sales_approach,launch_date,launch_time,announce_date,private_room_date,tl_end_date,launch_date_status,quarter,preorder_window,medium,medium_status,dimensions,signed_numbered_dated,signature_type,hand_finished,framing,artist_tier,artist_genre,new_or_repeat,expected_sellthrough,target_sellthrough,artist_profit_per_unit,aa_profit_per_unit,aa_revenue_share,aa_profit_share,frame_conversion,frame_profit_per_unit,marketing_lead
2524,WILLIAMBL-2524,William Blake,Night the Second,Confirmed,WilliamBlLE25,350,EUR,Confirmed,,2800,8,Confirmed,,,PE,Draw,Limited,Digital print,,,09. Fully completed,,,,2025-12-12,2025-12-02T14:00:00.000Z,2025-11-17,,,Date confirmed (fully confirmed with artist),2025-Q4,true,Archival pigment print on Hahnemühle Photo Rag Bright White 310gsm paper,Confirmed,48.9cm x 40.5cm,"Stamped, bottom right hand corner",Signed with stamp,,Framed on order,Tier 3,,REPEAT,,,,,,,,,
2525,WILLIAMBL-2525,William Blake,Night the Third,Confirmed,WilliamBlLE25,350,EUR,Confirmed,,3500,10,Confirmed,,,PE,Draw,Limited,Digital print,,,09. Fully completed,,,,2025-12-12,2025-12-02T14:00:00.000Z,,,,Date confirmed (fully confirmed with artist),2025-Q4,true,Archival pigment print on Hahnemühle Photo Rag Bright White 310gsm paper,Confirmed,48.9cm x 39.7cm,"Stamped, bottom right hand corner",Signed with stamp,,Framed on order,Tier 3,,REPEAT,,,,,,,,,
2566,JOAKIMOJA-2566,Joakim Ojanen,The dance we dance when we are together,Confirmed,JoakimOjaLE25,500,EUR,Confirmed,,50000,100,Confirmed,,,PE,Draw,Limited,Digital print,,,09. Fully completed,,,,2026-01-22,2025-12-10T17:00:00.000Z,2025-12-16,,,Date confirmed (fully confirmed with artist),2026-Q1,true,Archival pigment print with a matte varnish seal on 410gsm Somerset Tub Sized Radiant White paper.,Confirmed,70 x 54.1cm,"Signed and dated, bottom right, numbered bottom left.",Signed by Artist,,Framed on order,Tier 3,,REPEAT,,,,,,,,,
1905,JOHNSONTS-1905,Johnson Tsang,Work in Progress,Confirmed,JohnsonTsSE25,900,EUR,Confirmed,,135000,150,Confirmed,,,SE,Draw,Limited,Low cost 3D edition,,,07. QCd,,,,2026-01-23,2026-01-23T13:00:00.000Z,2025-12-18,,,Date confirmed (fully confirmed with artist),2026-Q1,true,Resin cast sculpture with matte spray paint finish,Confirmed,28.4 x 22 x 8cm,Artist's signature engraved on the back of the sculpture. Not numbered.,Engraved signature,,No framing option,Tier 2,,REPEAT,,,,,,,,,
2424,TOMÁSSÁNC-2424,Tomás Sánchez,Autorretrato en tarde rosa,Confirmed,TomasSanchezTL26,500,EUR,Confirmed,,235000,470,TL expected units confirmed,400,,TL,Timed,Limited,Digital print,,48 hours,09. Fully completed,,,,2026-01-27,2026-01-27T17:00:00.000Z,,,2026-01-29,Date confirmed (fully confirmed with artist),2026-Q1,true,Archival pigment print on Somerset Tub Sized Radiant White 410gsm paper,Confirmed,52.8 x 70cm,"Signed & dated bottom right-hand corner by artist, numbered bottom left (by whse)",Signed by Artist,,Framed on order,Tier 2,,REPEAT,,,,,,,,,
2501,TOMÁSSÁNC-2501,Tomás Sánchez,Pensamiento-nube,Confirmed,TomasSanchezTL26,500,EUR,Confirmed,,183500,367,TL expected units confirmed,400,,TL,Timed,Limited,Digital print,,48 hours,09. Fully completed,,,,2026-01-27,2026-01-27T17:00:00.000Z,2026-01-07,,2026-01-29,Date confirmed (fully confirmed with artist),2026-Q1,true,Archival pigment print on Somerset Tub Sized Radiant White 410gsm paper,Confirmed,65 x 50.7cm,"Signed & dated bottom right-hand corner by artist, numbered bottom left (by whse)",Signed by Artist,,Framed on order,Tier 2,,REPEAT,,,,,,,,,
2848,TOMÁSSÁNC-2848,Tomás Sánchez,Pensamiento-nube & Autorretrato en tarde rosa,Confirmed,TomasSanchezTL26,,,Confirmed,,0,,TL expected units confirmed,,,TL,Timed,Limited,Digital print,,48 hours,09. Fully completed,,,,2026-01-27,2026-01-27T17:00:00.000Z,,,2026-01-29,Date confirmed (fully confirmed with artist),2026-Q1,true,Archival pigment print on Somerset Tub Sized Radiant White 410gsm paper,Confirmed,65 x 50.7cm,"Signed & dated bottom right-hand corner by artist, numbered bottom left (by whse)",Signed by Artist,,Framed on order,Tier 2,,REPEAT,,,,,,,,,
2262,AIWEIWEI-2262,Ai Weiwei,Self-Portrait Embroidery (Blue & Pink),Confirmed,AiWeiweiSelfPortrait26,1500,EUR,Confirmed,,63000,42,Confirmed,125,,TL,Timed,Limited,Mixed media edition,,7 days,09. Fully completed,,,,2026-01-28,2026-01-28T14:00:00.000Z,,,2026-02-04,Date confirmed (fully confirmed with artist),2026-Q1,,"Textile artwork with approximately 420,000 stitches, embroidered in 5 colours on 230gsm cotton and mounted in a bespoke, unglazed frame",Confirmed,40 x 40 x 3.7cm,"Signed, dated & numbered via signature stickers on reverse of frame",Signed with sticker,,Full Edition Framed,Tier 1,,REPEAT,,,,,,,,,
2332,AIWEIWEI-2332,Ai Weiwei,Self-Portrait Embroidery (Green & Blue),Confirmed,AiWeiweiSelfPortrait26,1500,EUR,Confirmed,,69000,46,Confirmed,125,,TL,Timed,Limited,Mixed media edition,,7 days,09. Fully completed,,,,2026-01-28,2026-01-28T14:00:00.000Z,,,2026-02-04,Date confirmed (fully confirmed with artist),2026-Q1,,"Textile artwork with approximately 420,000 stitches, embroidered in 5 colours on 230gsm cotton and mounted in a bespoke, unglazed frame",Confirmed,40 x 40 x 3.7cm,"Signed, dated & numbered via signature stickers on reverse of frame",Signed with sticker,,Full Edition Framed,Tier 1,,REPEAT,,,,,,,,,
2825,AIWEIWEI-2825,Ai Weiwei,"Self-Portrait Embroidery (Green & Blue), Self-Portrait Embroidery (Red & Green))",Confirmed,AiWeiweiSelfPortrait26,3000,EUR,Confirmed,,0,,Confirmed,,,TL,Timed,Limited,Mixed media edition,,7 days,04. In production,,,,2026-01-28,,,,2026-02-04,Date confirmed (fully confirmed with artist),2026-Q1,true,"Textile artwork with approximately 420,000 stitches, embroidered in 5 colours on 230gsm cotton and mounted in a bespoke, unglazed frameunglazed frame",Confirmed,40 x 40 x 3.7cm,"Signed, dated & numbered via signature stickers on reverse of frame",,,Full Edition Framed,Tier 1,,REPEAT,,,,,,,,,
2261,AIWEIWEI-2261,Ai Weiwei,Self-Portrait Embroidery (Purple & Yellow),Confirmed,AiWeiweiSelfPortrait26,1500,EUR,Confirmed,,73500,49,Confirmed,125,,TL,Timed,Limited,Mixed media edition,,7 days,09. Fully completed,,,,2026-01-28,2026-01-28T14:00:00.000Z,,,2026-02-04,Date confirmed (fully confirmed with artist),2026-Q1,,"Textile artwork with approximately 420,000 stitches, embroidered in 5 colours on 230gsm cotton and mounted in a bespoke, unglazed frame",Confirmed,40 x 40 x 3.7cm,"Signed, dated & numbered via signature stickers on reverse of frame",Signed with sticker,,Full Edition Framed,Tier 1,,REPEAT,,,,,,,,,
2824,AIWEIWEI-2824,Ai Weiwei,"Self-Portrait Embroidery (Purple & Yellow), Self-Portrait Embroidery (Blue & Pink)",Confirmed,AiWeiweiSelfPortrait26,3000,EUR,Confirmed,,0,,Confirmed,,,TL,Timed,Limited,Mixed media edition,,7 days,04. In production,,,,2026-01-28,,,,2026-02-04,Date confirmed (fully confirmed with artist),2026-Q1,true,"Textile artwork with approximately 420,000 stitches, embroidered in 5 colours on 230gsm cotton and mounted in a bespoke, unglazed frame.",Confirmed,40 x 40 x 3.7cm,"Signed, dated & numbered via signature stickers on reverse of frame",,,Full Edition Framed,Tier 1,,REPEAT,,,,,,,,,
2823,AIWEIWEI-2823,Ai Weiwei,"Self-Portrait Embroidery (Purple & Yellow), Self-Portrait Embroidery (Blue & Pink), Self-Portrait Embroidery (Green & Blue), Self-Portrait Embroidery (Red & Green)",Confirmed,AiWeiweiSelfPortrait26,6000,EUR,Confirmed,,0,0,Confirmed,,,TL,Timed,Limited,Mixed media edition,,7 days,09. Fully completed,,,,2026-01-28,,,,2026-02-04,Date confirmed (fully confirmed with artist),2026-Q1,true,"Textile artwork with approximately 420,000 stitches, embroidered in 5 colours on 230gsm cotton and mounted in a bespoke, unglazed frameunglazed frame",Confirmed,40 x 40 x 3.7cm,"Signed, dated & numbered via signature stickers on reverse of frame",,,Full Edition Framed,Tier 1,,REPEAT,,,,,,,,,
2415,AIWEIWEI-2415,Ai Weiwei,Self-Portrait Embroidery (Red & Green),Confirmed,AiWeiweiSelfPortrait26,1500,EUR,Confirmed,,99000,66,Confirmed,125,,TL,Timed,Limited,Mixed media edition,,7 days,09. Fully completed,,,,2026-01-28,2026-01-28T14:00:00.000Z,2026-01-06,,2026-02-04,Date confirmed (fully confirmed with artist),2026-Q1,true,"Textile artwork with approximately 420,000 stitches, embroidered in 5 colours on 230gsm cotton and mounted in a bespoke, unglazed frameunglazed frame",Confirmed,40 x 40 x 3.7cm,"Signed, dated & numbered via signature stickers on reverse of frame",Signed with sticker,,Full Edition Framed,Tier 1,,REPEAT,,,,,,,,,
2421,FERRARISH-2421,Ferrari Sheppard,Put Some Red On It,Confirmed,FerrariShLE26,1250,EUR,Confirmed,,125000,100,Confirmed,,,PE,Draw,Limited,Hybrid print,,n/a,09. Fully completed,,,,2026-01-29,,2026-01-08,,,Date confirmed (fully confirmed with artist),2026-Q1,true,Archival pigment print with silkscreen printed gold shimmer details and a matte varnish seal on Somerset TS Radiant White 410gsm paper,Confirmed,75 x 58.4 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 3,,REPEAT,,,,,,,,,
2314,LEEUFAN-2314,Lee Ufan,Dialogue,Confirmed,LeeUfanLE26,8500,EUR,Confirmed,,1275000,150,Confirmed,,,PE,Draw,Limited,Silkscreen print,,n/a,07. QCd,,,,2026-01-30,2026-01-30T14:00:00.000Z,2026-01-08,,,Date confirmed (fully confirmed with artist),2026-Q1,true,21 colour silkscreen with airbrushing and hand drawn silkscreen details on Somerset Tub Sized White 600gsm paper,Confirmed,75 x 60 cm,Signed/numbered/dated on front,Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2696,PEJAC-2696,Pejac,SELF-DEFENCE 10am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-03,2026-02-03T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2732,PEJAC-2732,Pejac,SELF-DEFENCE 10am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-03,2026-02-03T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2695,PEJAC-2695,Pejac,SELF-DEFENCE 11am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-03,2026-02-03T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2731,PEJAC-2731,Pejac,SELF-DEFENCE 11am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-03,2026-02-03T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2694,PEJAC-2694,Pejac,SELF-DEFENCE 12pm,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-03,2026-02-03T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
1852,PEJAC-1852,Pejac,SELF-DEFENCE 12pm (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-03,2026-02-03T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2699,PEJAC-2699,Pejac,SELF-DEFENCE 7am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-04,2026-02-04T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2735,PEJAC-2735,Pejac,SELF-DEFENCE 7am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-04,2026-02-04T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2698,PEJAC-2698,Pejac,SELF-DEFENCE 8am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-04,2026-02-04T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2734,PEJAC-2734,Pejac,SELF-DEFENCE 8am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-04,2026-02-04T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2697,PEJAC-2697,Pejac,SELF-DEFENCE 9am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-04,2026-02-04T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2733,PEJAC-2733,Pejac,SELF-DEFENCE 9am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-04,2026-02-04T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2702,PEJAC-2702,Pejac,SELF-DEFENCE 4am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-05,2026-02-05T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2739,PEJAC-2739,Pejac,SELF-DEFENCE 4am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-05,2026-02-05T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2701,PEJAC-2701,Pejac,SELF-DEFENCE 5am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-05,2026-02-05T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2738,PEJAC-2738,Pejac,SELF-DEFENCE 5am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-05,2026-02-05T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2700,PEJAC-2700,Pejac,SELF-DEFENCE 6am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-05,2026-02-05T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2737,PEJAC-2737,Pejac,SELF-DEFENCE 6am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-05,2026-02-05T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2705,PEJAC-2705,Pejac,SELF-DEFENCE 1am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-06,2026-02-06T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2742,PEJAC-2742,Pejac,SELF-DEFENCE 1am (Special Edition),Confirmed,PejacRepeat26,6000,EUR,Confirmed,,6000,1,Confirmed,,,HFPE,Public,Timed,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-06,2026-02-06T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,"28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm, with luminescent and acrylic hand-painted details",Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,true,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2704,PEJAC-2704,Pejac,SELF-DEFENCE 2am,Confirmed,PejacRepeat26,3000,EUR,Confirmed,,63000,21,TL expected units pending,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,,,,2026-02-06,2026-02-06T12:00:00.000Z,2026-01-23,,,Date confirmed (fully confirmed with artist),2026-Q1,,28 colour silkscreen on Somerset Tub Sized Radiant White 410gsm with spray painted acrylic details,Confirmed,80 x 57 cm,"Signed and dated, bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
